date,category,product,units_sold,revenue,product_price,promo_flag,is_holiday_season,category_popularity_30d
2024-03-29,Clothing,Running Shoes,84,5235.94,62.33,0,0,0.95
2024-03-29,Books,Business Book,93,2322.6,24.97,0,0,0.93
2024-03-29,Furniture,Office Chair,4,505.21,126.3,0,0,0.93
2024-03-29,Toys,Building Blocks,68,2398.89,35.28,0,0,0.9
2024-03-29,Sports,Yoga Mat,64,3001.57,46.9,0,0,1.04
2024-03-29,Beauty,Face Serum,231,4428.97,19.17,0,0,1.16
2024-03-30,Electronics,Smart Speaker,17,2555.19,150.31,0,0,0.97
2024-03-30,Groceries,Organic Cereal,458,2196.02,4.79,0,0,0.81
2024-03-30,Clothing,Running Shoes,70,3943.44,56.33,0,0,0.92
2024-03-30,Books,Business Book,126,2852.2,22.64,0,0,0.92
2024-03-30,Furniture,Office Chair,13,1551.56,119.35,0,0,1.22
2024-03-30,Toys,Building Blocks,51,1939.58,38.03,0,0,0.88
2024-03-30,Sports,Yoga Mat,51,2273.69,44.58,0,0,0.88
2024-03-30,Beauty,Face Serum,189,4085.51,21.62,0,0,0.88
2024-03-31,Electronics,Smart Speaker,10,1534.15,153.41,0,0,0.96
2024-03-31,Groceries,Organic Cereal,466,2213.15,4.75,0,0,1.02
2024-03-31,Clothing,Running Shoes,81,5090.72,62.85,0,0,1.06
2024-03-31,Books,Business Book,110,2913.41,26.49,0,0,0.87
2024-03-31,Furniture,Office Chair,14,1704.92,121.78,0,0,0.93
2024-03-31,Toys,Building Blocks,62,2221.86,35.84,0,0,1.03
2024-03-31,Sports,Yoga Mat,66,2964.66,44.92,0,0,1.11
2024-03-31,Beauty,Face Serum,184,3605.55,19.6,0,0,1.08
2024-04-01,Electronics,Smart Speaker,13,1922.72,147.9,0,0,1.17
2024-04-01,Groceries,Organic Cereal,415,2016.77,4.86,0,0,1.03
2024-04-01,Clothing,Running Shoes,88,4748.71,53.96,0,0,0.8
2024-04-01,Books,Business Book,108,2478.12,22.95,0,0,0.77
2024-04-01,Furniture,Office Chair,16,1912.12,119.51,0,0,1.0
2024-04-01,Toys,Building Blocks,57,1965.76,34.49,0,0,1.07
2024-04-01,Sports,Yoga Mat,61,2666.58,43.71,0,0,1.0
2024-04-01,Beauty,Face Serum,194,3998.21,20.61,0,0,1.03
2024-04-02,Electronics,Smart Speaker,14,2105.45,150.39,0,0,0.87
2024-04-02,Groceries,Organic Cereal,416,2007.4,4.83,0,0,0.97
2024-04-02,Clothing,Running Shoes,83,5124.15,61.74,0,0,1.15
2024-04-02,Books,Business Book,92,2285.47,24.84,0,0,0.77
2024-04-02,Furniture,Office Chair,9,1085.59,120.62,0,0,0.93
2024-04-02,Toys,Building Blocks,74,2697.26,36.45,0,0,1.02
2024-04-02,Sports,Yoga Mat,56,2516.41,44.94,0,0,0.97
2024-04-02,Beauty,Face Serum,205,4241.21,20.69,0,0,0.99
2024-04-03,Electronics,Smart Speaker,14,1940.38,138.6,0,0,0.92
2024-04-03,Groceries,Organic Cereal,399,1919.14,4.81,0,0,0.99
2024-04-03,Clothing,Running Shoes,82,4700.91,57.33,0,0,0.85
2024-04-03,Books,Business Book,97,2403.76,24.78,0,0,0.98
2024-04-03,Furniture,Office Chair,10,1132.81,113.28,0,0,1.05
2024-04-03,Toys,Building Blocks,70,2558.81,36.55,0,0,0.99
2024-04-03,Sports,Yoga Mat,65,2687.92,41.35,0,0,0.86
2024-04-03,Beauty,Face Serum,181,3939.94,21.77,0,0,0.96
2024-04-04,Electronics,Smart Speaker,12,1846.63,153.89,0,0,0.92
2024-04-04,Groceries,Organic Cereal,388,2050.49,5.28,0,0,1.11
2024-04-04,Clothing,Running Shoes,106,6426.14,60.62,0,0,0.94
2024-04-04,Books,Business Book,112,2878.93,25.7,0,0,0.84
2024-04-04,Furniture,Office Chair,15,1755.71,117.05,0,0,1.06
2024-04-04,Toys,Building Blocks,67,2164.42,32.3,0,0,1.13
2024-04-04,Sports,Yoga Mat,55,2625.74,47.74,0,0,1.0
2024-04-04,Beauty,Face Serum,209,4332.8,20.73,0,0,0.96
2024-04-05,Electronics,Smart Speaker,12,1709.31,142.44,0,0,0.96
2024-04-05,Groceries,Organic Cereal,372,1911.37,5.14,0,0,1.04
2024-04-05,Clothing,Running Shoes,83,5080.49,61.21,0,0,0.84
2024-04-05,Books,Business Book,99,2423.39,24.48,0,0,0.98
2024-04-05,Furniture,Office Chair,12,1418.53,118.21,0,0,1.0
2024-04-05,Toys,Building Blocks,82,3168.52,38.64,0,0,1.24
2024-04-05,Sports,Yoga Mat,57,2314.72,40.61,0,0,1.12
2024-04-05,Beauty,Face Serum,207,3936.73,19.02,0,0,1.06
2024-04-06,Electronics,Smart Speaker,15,2098.63,139.91,0,0,0.93
2024-04-06,Groceries,Organic Cereal,443,2299.35,5.19,0,0,0.93
2024-04-06,Clothing,Running Shoes,70,4441.51,63.45,0,0,1.05
2024-04-06,Books,Business Book,115,2914.17,25.34,0,0,0.96
2024-04-06,Furniture,Office Chair,12,1428.48,119.04,0,0,1.14
2024-04-06,Toys,Building Blocks,71,2734.67,38.52,0,0,1.03
2024-04-06,Sports,Yoga Mat,63,2994.49,47.53,0,0,1.15
2024-04-06,Beauty,Face Serum,227,4464.47,19.67,0,0,1.2
2024-04-07,Electronics,Smart Speaker,22,3239.77,147.26,1,0,0.93
2024-04-07,Groceries,Organic Cereal,583,2794.19,4.79,1,0,1.04
2024-04-07,Clothing,Running Shoes,115,7401.77,64.36,1,0,1.05
2024-04-07,Books,Business Book,141,3590.73,25.47,1,0,0.94
2024-04-07,Furniture,Office Chair,14,1693.37,120.95,1,0,1.1
2024-04-07,Toys,Building Blocks,72,2661.68,36.97,1,0,1.02
2024-04-07,Sports,Yoga Mat,65,2855.45,43.93,1,0,0.94
2024-04-07,Beauty,Face Serum,247,5149.99,20.85,1,0,1.13
2024-04-08,Electronics,Smart Speaker,10,1364.92,136.49,0,0,0.87
2024-04-08,Groceries,Organic Cereal,404,2111.83,5.23,0,0,0.91
2024-04-08,Clothing,Running Shoes,96,5712.17,59.5,0,0,1.0
2024-04-08,Books,Business Book,106,2506.13,23.64,0,0,1.05
2024-04-08,Furniture,Office Chair,20,2448.08,122.4,0,0,1.04
2024-04-08,Toys,Building Blocks,66,2378.0,36.03,0,0,1.0
2024-04-08,Sports,Yoga Mat,43,1995.48,46.41,0,0,1.03
2024-04-08,Beauty,Face Serum,200,3714.52,18.57,0,0,0.88
2024-04-09,Electronics,Smart Speaker,24,3281.85,136.74,0,0,1.02
2024-04-09,Groceries,Organic Cereal,385,2140.29,5.56,0,0,1.16
2024-04-09,Clothing,Running Shoes,83,4970.87,59.89,0,0,1.08
2024-04-09,Books,Business Book,97,2590.14,26.7,0,0,1.06
2024-04-09,Furniture,Office Chair,10,1223.02,122.3,0,0,0.99
2024-04-09,Toys,Building Blocks,63,2198.12,34.89,0,0,1.0
2024-04-09,Sports,Yoga Mat,66,2933.58,44.45,0,0,0.96
2024-04-09,Beauty,Face Serum,194,4130.07,21.29,0,0,1.05
2024-04-10,Electronics,Smart Speaker,13,2094.86,161.14,0,0,1.05
2024-04-10,Groceries,Organic Cereal,386,2030.09,5.26,0,0,1.11
2024-04-10,Clothing,Running Shoes,78,4678.16,59.98,0,0,0.99
2024-04-10,Books,Business Book,90,2185.25,24.28,0,0,0.92
2024-04-10,Furniture,Office Chair,8,918.49,114.81,0,0,0.91
2024-04-10,Toys,Building Blocks,63,2249.0,35.7,0,0,0.8
2024-04-10,Sports,Yoga Mat,46,2188.88,47.58,0,0,0.98
2024-04-10,Beauty,Face Serum,202,4009.03,19.85,0,0,0.99
2024-04-11,Electronics,Smart Speaker,14,2075.57,148.25,0,0,1.17
2024-04-11,Groceries,Organic Cereal,402,1942.79,4.83,0,0,0.96
2024-04-11,Clothing,Running Shoes,78,4804.98,61.6,0,0,0.81
2024-04-11,Books,Business Book,103,2562.62,24.88,0,0,0.96
2024-04-11,Furniture,Office Chair,5,585.47,117.09,0,0,0.87
2024-04-11,Toys,Building Blocks,78,2615.97,33.54,0,0,0.98
2024-04-11,Sports,Yoga Mat,48,2046.9,42.64,0,0,0.96
2024-04-11,Beauty,Face Serum,189,3729.55,19.73,0,0,0.88
2024-04-12,Electronics,Smart Speaker,13,2043.69,157.21,1,0,1.06
2024-04-12,Groceries,Organic Cereal,547,2568.22,4.7,1,0,1.11
2024-04-12,Clothing,Running Shoes,88,5498.14,62.48,1,0,0.97
2024-04-12,Books,Business Book,128,3000.89,23.44,1,0,0.84
2024-04-12,Furniture,Office Chair,11,1479.36,134.49,1,0,0.97
2024-04-12,Toys,Building Blocks,61,2081.55,34.12,1,0,1.14
2024-04-12,Sports,Yoga Mat,65,3040.53,46.78,1,0,1.0
2024-04-12,Beauty,Face Serum,238,4585.7,19.27,1,0,1.05
2024-04-13,Electronics,Smart Speaker,16,2444.22,152.76,1,0,1.08
2024-04-13,Groceries,Organic Cereal,512,2696.34,5.27,1,0,0.88
2024-04-13,Clothing,Running Shoes,112,6888.44,61.5,1,0,0.87
2024-04-13,Books,Business Book,150,3840.5,25.6,1,0,1.05
2024-04-13,Furniture,Office Chair,12,1447.73,120.64,1,0,0.99
2024-04-13,Toys,Building Blocks,116,3783.41,32.62,1,0,1.14
2024-04-13,Sports,Yoga Mat,61,3112.43,51.02,1,0,1.22
2024-04-13,Beauty,Face Serum,251,5221.06,20.8,1,0,1.0
2024-04-14,Electronics,Smart Speaker,19,2801.03,147.42,0,0,1.15
2024-04-14,Groceries,Organic Cereal,452,2120.54,4.69,0,0,0.83
2024-04-14,Clothing,Running Shoes,81,5112.7,63.12,0,0,1.11
2024-04-14,Books,Business Book,115,2975.31,25.87,0,0,0.99
2024-04-14,Furniture,Office Chair,6,710.36,118.39,0,0,0.98
2024-04-14,Toys,Building Blocks,73,2674.98,36.64,0,0,1.07
2024-04-14,Sports,Yoga Mat,54,2445.69,45.29,0,0,1.2
2024-04-14,Beauty,Face Serum,211,3885.22,18.41,0,0,0.98
2024-04-15,Electronics,Smart Speaker,19,2734.95,143.94,0,0,0.79
2024-04-15,Groceries,Organic Cereal,353,1883.1,5.33,0,0,0.94
2024-04-15,Clothing,Running Shoes,89,5341.84,60.02,0,0,0.72
2024-04-15,Books,Business Book,115,2809.01,24.43,0,0,0.86
2024-04-15,Furniture,Office Chair,14,1610.21,115.01,0,0,0.93
2024-04-15,Toys,Building Blocks,88,2874.69,32.67,0,0,0.92
2024-04-15,Sports,Yoga Mat,55,2558.6,46.52,0,0,0.88
2024-04-15,Beauty,Face Serum,163,3544.57,21.75,0,0,1.06
2024-04-16,Electronics,Smart Speaker,14,2457.2,175.51,0,0,1.03
2024-04-16,Groceries,Organic Cereal,329,1674.54,5.09,0,0,1.08
2024-04-16,Clothing,Running Shoes,78,4722.27,60.54,0,0,0.89
2024-04-16,Books,Business Book,107,2639.01,24.66,0,0,0.8
2024-04-16,Furniture,Office Chair,12,1543.64,128.64,0,0,0.78
2024-04-16,Toys,Building Blocks,64,2108.98,32.95,0,0,0.98
2024-04-16,Sports,Yoga Mat,53,2402.72,45.33,0,0,0.92
2024-04-16,Beauty,Face Serum,177,3578.43,20.22,0,0,1.07
2024-04-17,Electronics,Smart Speaker,11,1713.13,155.74,0,0,1.1
2024-04-17,Groceries,Organic Cereal,425,1845.22,4.34,0,0,1.06
2024-04-17,Clothing,Running Shoes,82,4832.92,58.94,0,0,1.2
2024-04-17,Books,Business Book,98,2653.64,27.08,0,0,1.02
2024-04-17,Furniture,Office Chair,13,1683.29,129.48,0,0,0.98
2024-04-17,Toys,Building Blocks,62,2146.03,34.61,0,0,0.87
2024-04-17,Sports,Yoga Mat,69,2971.82,43.07,0,0,0.95
2024-04-17,Beauty,Face Serum,192,3671.94,19.12,0,0,1.1
2024-04-18,Electronics,Smart Speaker,13,2059.12,158.39,0,0,0.93
2024-04-18,Groceries,Organic Cereal,391,1998.27,5.11,0,0,0.95
2024-04-18,Clothing,Running Shoes,73,4274.84,58.56,0,0,0.87
2024-04-18,Books,Business Book,100,2477.8,24.78,0,0,0.91
2024-04-18,Furniture,Office Chair,5,598.06,119.61,0,0,0.88
2024-04-18,Toys,Building Blocks,52,1808.95,34.79,0,0,1.09
2024-04-18,Sports,Yoga Mat,51,2289.5,44.89,0,0,1.06
2024-04-18,Beauty,Face Serum,193,3961.73,20.53,0,0,0.99
2024-04-19,Electronics,Smart Speaker,20,2840.57,142.03,0,0,1.16
2024-04-19,Groceries,Organic Cereal,424,2041.73,4.82,0,0,1.03
2024-04-19,Clothing,Running Shoes,77,4322.05,56.13,0,0,1.02
2024-04-19,Books,Business Book,104,2478.4,23.83,0,0,1.04
2024-04-19,Furniture,Office Chair,11,1344.64,122.24,0,0,1.09
2024-04-19,Toys,Building Blocks,66,2189.27,33.17,0,0,1.06
2024-04-19,Sports,Yoga Mat,57,2690.57,47.2,0,0,0.95
2024-04-19,Beauty,Face Serum,213,4225.23,19.84,0,0,1.06
2024-04-20,Electronics,Smart Speaker,13,2045.58,157.35,0,0,1.08
2024-04-20,Groceries,Organic Cereal,489,2234.12,4.57,0,0,1.03
2024-04-20,Clothing,Running Shoes,97,5501.57,56.72,0,0,1.02
2024-04-20,Books,Business Book,108,2656.91,24.6,0,0,0.95
2024-04-20,Furniture,Office Chair,12,1465.99,122.17,0,0,0.93
2024-04-20,Toys,Building Blocks,81,2796.99,34.53,0,0,0.96
2024-04-20,Sports,Yoga Mat,51,2536.39,49.73,0,0,0.8
2024-04-20,Beauty,Face Serum,242,4640.86,19.18,0,0,1.11
2024-04-21,Electronics,Smart Speaker,18,2690.18,149.45,0,0,1.11
2024-04-21,Groceries,Organic Cereal,377,2016.37,5.35,0,0,0.96
2024-04-21,Clothing,Running Shoes,91,5015.48,55.12,0,0,1.08
2024-04-21,Books,Business Book,126,3037.04,24.1,0,0,1.01
2024-04-21,Furniture,Office Chair,10,1162.38,116.24,0,0,0.98
2024-04-21,Toys,Building Blocks,74,2524.61,34.12,0,0,0.94
2024-04-21,Sports,Yoga Mat,65,2851.76,43.87,0,0,1.1
2024-04-21,Beauty,Face Serum,189,3893.12,20.6,0,0,1.05
2024-04-22,Electronics,Smart Speaker,13,1997.91,153.69,0,0,0.78
2024-04-22,Groceries,Organic Cereal,390,1992.33,5.11,0,0,0.92
2024-04-22,Clothing,Running Shoes,77,4532.28,58.86,0,0,0.79
2024-04-22,Books,Business Book,83,2088.25,25.16,0,0,1.06
2024-04-22,Furniture,Office Chair,9,1118.27,124.25,0,0,0.91
2024-04-22,Toys,Building Blocks,74,2519.11,34.04,0,0,0.83
2024-04-22,Sports,Yoga Mat,56,2462.09,43.97,0,0,0.98
2024-04-22,Beauty,Face Serum,209,4206.22,20.13,0,0,1.02
2024-04-23,Electronics,Smart Speaker,18,2655.67,147.54,0,0,1.0
2024-04-23,Groceries,Organic Cereal,414,2066.7,4.99,0,0,0.93
2024-04-23,Clothing,Running Shoes,88,5108.35,58.05,0,0,1.06
2024-04-23,Books,Business Book,107,2610.69,24.4,0,0,0.97
2024-04-23,Furniture,Office Chair,12,1371.16,114.26,0,0,1.05
2024-04-23,Toys,Building Blocks,61,2240.77,36.73,0,0,0.93
2024-04-23,Sports,Yoga Mat,46,2005.44,43.6,0,0,0.91
2024-04-23,Beauty,Face Serum,223,4644.31,20.83,0,0,0.96
2024-04-24,Electronics,Smart Speaker,8,1291.46,161.43,1,0,0.85
2024-04-24,Groceries,Organic Cereal,491,2504.82,5.1,1,0,0.99
2024-04-24,Clothing,Running Shoes,110,6686.72,60.79,1,0,0.82
2024-04-24,Books,Business Book,120,2909.42,24.25,1,0,1.1
2024-04-24,Furniture,Office Chair,19,2215.07,116.58,1,0,0.9
2024-04-24,Toys,Building Blocks,73,2564.17,35.13,1,0,0.94
2024-04-24,Sports,Yoga Mat,72,3292.99,45.74,1,0,0.87
2024-04-24,Beauty,Face Serum,257,5270.67,20.51,1,0,0.9
2024-04-25,Electronics,Smart Speaker,15,2217.35,147.82,0,0,0.88
2024-04-25,Groceries,Organic Cereal,327,1816.96,5.56,0,0,0.96
2024-04-25,Clothing,Running Shoes,84,4952.64,58.96,0,0,0.88
2024-04-25,Books,Business Book,94,2475.28,26.33,0,0,0.96
2024-04-25,Furniture,Office Chair,11,1308.56,118.96,0,0,1.02
2024-04-25,Toys,Building Blocks,52,1869.57,35.95,0,0,0.95
2024-04-25,Sports,Yoga Mat,54,2462.07,45.59,0,0,1.13
2024-04-25,Beauty,Face Serum,215,4254.86,19.79,0,0,0.86
2024-04-26,Electronics,Smart Speaker,12,1782.09,148.51,0,0,0.91
2024-04-26,Groceries,Organic Cereal,380,1917.53,5.05,0,0,0.96
2024-04-26,Clothing,Running Shoes,96,5165.52,53.81,0,0,0.98
2024-04-26,Books,Business Book,108,2820.94,26.12,0,0,1.1
2024-04-26,Furniture,Office Chair,18,2207.1,122.62,0,0,1.09
2024-04-26,Toys,Building Blocks,62,2232.94,36.02,0,0,0.95
2024-04-26,Sports,Yoga Mat,44,1895.91,43.09,0,0,0.93
2024-04-26,Beauty,Face Serum,192,4173.73,21.74,0,0,1.06
2024-04-27,Electronics,Smart Speaker,28,4044.95,144.46,1,0,0.97
2024-04-27,Groceries,Organic Cereal,565,2813.51,4.98,1,0,1.04
2024-04-27,Clothing,Running Shoes,91,5391.97,59.25,1,0,1.03
2024-04-27,Books,Business Book,172,3920.11,22.79,1,0,1.05
2024-04-27,Furniture,Office Chair,17,1939.28,114.08,1,0,0.93
2024-04-27,Toys,Building Blocks,92,3325.97,36.15,1,0,0.93
2024-04-27,Sports,Yoga Mat,70,3171.73,45.31,1,0,1.04
2024-04-27,Beauty,Face Serum,242,4536.93,18.75,1,0,0.91
2024-04-28,Electronics,Smart Speaker,20,3114.68,155.73,0,0,1.14
2024-04-28,Groceries,Organic Cereal,476,2326.9,4.89,0,0,1.01
2024-04-28,Clothing,Running Shoes,101,5894.8,58.36,0,0,0.93
2024-04-28,Books,Business Book,109,2698.12,24.75,0,0,1.07
2024-04-28,Furniture,Office Chair,12,1524.6,127.05,0,0,0.78
2024-04-28,Toys,Building Blocks,76,2427.01,31.93,0,0,0.96
2024-04-28,Sports,Yoga Mat,68,2906.49,42.74,0,0,1.03
2024-04-28,Beauty,Face Serum,254,4985.09,19.63,0,0,0.82
2024-04-29,Electronics,Smart Speaker,14,2350.1,167.86,0,0,1.02
2024-04-29,Groceries,Organic Cereal,385,1963.87,5.1,0,0,1.16
2024-04-29,Clothing,Running Shoes,91,5034.46,55.32,0,0,1.11
2024-04-29,Books,Business Book,100,2641.73,26.42,0,0,1.02
2024-04-29,Furniture,Office Chair,4,482.57,120.64,0,0,0.96
2024-04-29,Toys,Building Blocks,63,2052.31,32.58,0,0,0.96
2024-04-29,Sports,Yoga Mat,56,2404.32,42.93,0,0,0.93
2024-04-29,Beauty,Face Serum,199,4027.15,20.24,0,0,0.95
2024-04-30,Electronics,Smart Speaker,13,1859.85,143.07,0,0,1.01
2024-04-30,Groceries,Organic Cereal,378,1968.27,5.21,0,0,0.98
2024-04-30,Clothing,Running Shoes,84,5175.81,61.62,0,0,0.83
2024-04-30,Books,Business Book,117,2623.56,22.42,0,0,1.03
2024-04-30,Furniture,Office Chair,18,2091.97,116.22,0,0,1.0
2024-04-30,Toys,Building Blocks,70,2441.75,34.88,0,0,0.87
2024-04-30,Sports,Yoga Mat,52,2197.19,42.25,0,0,1.02
2024-04-30,Beauty,Face Serum,199,3937.89,19.79,0,0,0.97
2024-05-01,Electronics,Smart Speaker,9,1293.33,143.7,0,0,1.01
2024-05-01,Groceries,Organic Cereal,417,2099.33,5.03,0,0,1.04
2024-05-01,Clothing,Running Shoes,77,4733.26,61.47,0,0,0.88
2024-05-01,Books,Business Book,102,2736.93,26.83,0,0,0.87
2024-05-01,Furniture,Office Chair,11,1351.88,122.9,0,0,1.11
2024-05-01,Toys,Building Blocks,78,2603.51,33.38,0,0,0.91
2024-05-01,Sports,Yoga Mat,55,2413.11,43.87,0,0,1.1
2024-05-01,Beauty,Face Serum,227,4369.5,19.25,0,0,1.05
2024-05-02,Electronics,Smart Speaker,14,2076.4,148.31,0,0,1.13
2024-05-02,Groceries,Organic Cereal,438,1966.63,4.49,0,0,0.98
2024-05-02,Clothing,Running Shoes,93,5797.77,62.34,0,0,0.95
2024-05-02,Books,Business Book,104,2935.97,28.23,0,0,1.11
2024-05-02,Furniture,Office Chair,9,1091.31,121.26,0,0,1.17
2024-05-02,Toys,Building Blocks,69,2475.47,35.88,0,0,0.97
2024-05-02,Sports,Yoga Mat,60,2500.22,41.67,0,0,1.01
2024-05-02,Beauty,Face Serum,198,4044.65,20.43,0,0,1.11
2024-05-03,Electronics,Smart Speaker,10,1465.48,146.55,0,0,1.13
2024-05-03,Groceries,Organic Cereal,339,1864.42,5.5,0,0,1.01
2024-05-03,Clothing,Running Shoes,78,4406.91,56.5,0,0,1.02
2024-05-03,Books,Business Book,108,2811.96,26.04,0,0,1.14
2024-05-03,Furniture,Office Chair,13,1587.73,122.13,0,0,1.04
2024-05-03,Toys,Building Blocks,75,2695.57,35.94,0,0,0.95
2024-05-03,Sports,Yoga Mat,44,1989.06,45.21,0,0,1.07
2024-05-03,Beauty,Face Serum,193,3670.95,19.02,0,0,0.93
2024-05-04,Electronics,Smart Speaker,13,1990.45,153.11,0,0,1.0
2024-05-04,Groceries,Organic Cereal,469,2310.51,4.93,0,0,0.92
2024-05-04,Clothing,Running Shoes,102,5757.29,56.44,0,0,0.95
2024-05-04,Books,Business Book,129,3362.24,26.06,0,0,0.94
2024-05-04,Furniture,Office Chair,6,761.71,126.95,0,0,1.13
2024-05-04,Toys,Building Blocks,82,2590.64,31.59,0,0,1.14
2024-05-04,Sports,Yoga Mat,76,3062.62,40.3,0,0,1.1
2024-05-04,Beauty,Face Serum,224,4415.45,19.71,0,0,1.1
2024-05-05,Electronics,Smart Speaker,16,2445.01,152.81,0,0,1.04
2024-05-05,Groceries,Organic Cereal,436,2222.91,5.1,0,0,1.01
2024-05-05,Clothing,Running Shoes,90,5625.36,62.5,0,0,0.95
2024-05-05,Books,Business Book,115,2850.27,24.78,0,0,1.18
2024-05-05,Furniture,Office Chair,8,1017.65,127.21,0,0,1.0
2024-05-05,Toys,Building Blocks,74,2357.44,31.86,0,0,1.04
2024-05-05,Sports,Yoga Mat,61,2423.64,39.73,0,0,1.17
2024-05-05,Beauty,Face Serum,218,4382.79,20.1,0,0,1.13
2024-05-06,Electronics,Smart Speaker,18,2594.49,144.14,0,0,1.01
2024-05-06,Groceries,Organic Cereal,383,1866.73,4.87,0,0,1.02
2024-05-06,Clothing,Running Shoes,90,5386.77,59.85,0,0,1.05
2024-05-06,Books,Business Book,92,2306.41,25.07,0,0,0.99
2024-05-06,Furniture,Office Chair,11,1477.66,134.33,0,0,1.2
2024-05-06,Toys,Building Blocks,52,1867.61,35.92,0,0,1.09
2024-05-06,Sports,Yoga Mat,77,3529.98,45.84,0,0,1.07
2024-05-06,Beauty,Face Serum,179,3619.34,20.22,0,0,1.18
2024-05-07,Electronics,Smart Speaker,7,1073.48,153.35,0,0,0.95
2024-05-07,Groceries,Organic Cereal,409,2001.69,4.89,0,0,1.04
2024-05-07,Clothing,Running Shoes,78,4367.8,56.0,0,0,1.19
2024-05-07,Books,Business Book,100,2450.3,24.5,0,0,0.96
2024-05-07,Furniture,Office Chair,13,1567.15,120.55,0,0,0.91
2024-05-07,Toys,Building Blocks,76,2401.35,31.6,0,0,1.19
2024-05-07,Sports,Yoga Mat,56,2447.65,43.71,0,0,1.02
2024-05-07,Beauty,Face Serum,185,4105.51,22.19,0,0,0.85
2024-05-08,Electronics,Smart Speaker,20,3019.44,150.97,0,0,1.13
2024-05-08,Groceries,Organic Cereal,390,2003.77,5.14,0,0,0.78
2024-05-08,Clothing,Running Shoes,94,5337.69,56.78,0,0,1.06
2024-05-08,Books,Business Book,114,2706.36,23.74,0,0,0.97
2024-05-08,Furniture,Office Chair,12,1378.29,114.86,0,0,1.11
2024-05-08,Toys,Building Blocks,60,2213.92,36.9,0,0,1.08
2024-05-08,Sports,Yoga Mat,49,2294.99,46.84,0,0,0.85
2024-05-08,Beauty,Face Serum,176,3817.84,21.69,0,0,1.06
2024-05-09,Electronics,Smart Speaker,9,1240.32,137.81,0,0,0.9
2024-05-09,Groceries,Organic Cereal,473,2196.62,4.64,0,0,0.89
2024-05-09,Clothing,Running Shoes,77,4545.81,59.04,0,0,1.04
2024-05-09,Books,Business Book,92,2497.24,27.14,0,0,0.89
2024-05-09,Furniture,Office Chair,8,987.51,123.44,0,0,1.01
2024-05-09,Toys,Building Blocks,68,2365.25,34.78,0,0,0.99
2024-05-09,Sports,Yoga Mat,71,2975.14,41.9,0,0,1.0
2024-05-09,Beauty,Face Serum,179,3796.82,21.21,0,0,0.96
2024-05-10,Electronics,Smart Speaker,15,2014.34,134.29,0,0,1.12
2024-05-10,Groceries,Organic Cereal,377,2047.34,5.43,0,0,0.92
2024-05-10,Clothing,Running Shoes,84,5001.36,59.54,0,0,1.0
2024-05-10,Books,Business Book,94,2585.57,27.51,0,0,1.08
2024-05-10,Furniture,Office Chair,12,1499.29,124.94,0,0,1.09
2024-05-10,Toys,Building Blocks,70,2648.16,37.83,0,0,1.05
2024-05-10,Sports,Yoga Mat,58,2517.55,43.41,0,0,0.85
2024-05-10,Beauty,Face Serum,194,3827.05,19.73,0,0,1.12
2024-05-11,Electronics,Smart Speaker,16,2573.46,160.84,0,0,0.94
2024-05-11,Groceries,Organic Cereal,514,2284.67,4.44,0,0,0.94
2024-05-11,Clothing,Running Shoes,79,4875.11,61.71,0,0,1.03
2024-05-11,Books,Business Book,140,3236.93,23.12,0,0,1.01
2024-05-11,Furniture,Office Chair,9,1117.63,124.18,0,0,0.97
2024-05-11,Toys,Building Blocks,73,2265.15,31.03,0,0,0.96
2024-05-11,Sports,Yoga Mat,64,2997.96,46.84,0,0,1.05
2024-05-11,Beauty,Face Serum,202,4039.64,20.0,0,0,1.0
2024-05-12,Electronics,Smart Speaker,20,3085.03,154.25,0,0,1.05
2024-05-12,Groceries,Organic Cereal,465,2324.57,5.0,0,0,1.01
2024-05-12,Clothing,Running Shoes,73,4441.9,60.85,0,0,0.89
2024-05-12,Books,Business Book,132,3395.73,25.73,0,0,0.94
2024-05-12,Furniture,Office Chair,10,1226.81,122.68,0,0,0.86
2024-05-12,Toys,Building Blocks,62,2191.83,35.35,0,0,1.13
2024-05-12,Sports,Yoga Mat,66,2830.85,42.89,0,0,1.04
2024-05-12,Beauty,Face Serum,255,4927.89,19.33,0,0,0.85
2024-05-13,Electronics,Smart Speaker,15,2082.8,138.85,0,0,1.01
2024-05-13,Groceries,Organic Cereal,444,1929.65,4.35,0,0,0.89
2024-05-13,Clothing,Running Shoes,81,5132.49,63.36,0,0,1.2
2024-05-13,Books,Business Book,113,2791.39,24.7,0,0,0.94
2024-05-13,Furniture,Office Chair,10,1163.84,116.38,0,0,0.96
2024-05-13,Toys,Building Blocks,75,2532.24,33.76,0,0,0.8
2024-05-13,Sports,Yoga Mat,48,2305.69,48.04,0,0,0.99
2024-05-13,Beauty,Face Serum,210,3934.95,18.74,0,0,0.99
2024-05-14,Electronics,Smart Speaker,12,1812.92,151.08,0,0,0.99
2024-05-14,Groceries,Organic Cereal,362,1915.31,5.29,0,0,1.2
2024-05-14,Clothing,Running Shoes,63,4007.47,63.61,0,0,0.92
2024-05-14,Books,Business Book,111,2706.43,24.38,0,0,0.91
2024-05-14,Furniture,Office Chair,7,853.9,121.99,0,0,1.0
2024-05-14,Toys,Building Blocks,76,2729.53,35.91,0,0,1.12
2024-05-14,Sports,Yoga Mat,48,2116.09,44.09,0,0,1.04
